base_origem,qru_corrida,orgao_nome,orgao_codigo_siorg,orgao_categoria,unidade_administrativa_nome,unidade_administrativa_codigo_siorg,status,motivo,justificativa,km_total,km_rota_calculada,valor_corrida,data_abertura,data_despacho,data_local_embarque,data_inicio,data_final,data_cancelamento,origem_endereco,origem_bairro,origem_cidade,origem_uf,destino_solicitado_endereco,destino_efetivo_endereco,origem_latitude,origem_longitude,destino_solicitado_latitude,destino_solicitado_longitude,destino_efetivo_latitude,destino_efetivo_longitude,avaliacao_usuario_nota,avaliacao_usuario_texto,veiculo_fabricante,veiculo_modelo,veiculo_ano_fabricacao,veiculo_ano_modelo,veiculo_cor,veiculo_placa,ateste_setorial_data,conteste_info
TAXIGOV_DF_3,1361105,Ministério da Saúde,304,DIRETA,DAPSI,,CONCLUÍDA,Reunião,,7.85,7.993,30.46,2024-07-11 08:47:52.870,2024-07-11 08:48:00.783,2024-07-11 08:54:55.750,2024-07-11 08:54:58.193,2024-07-11 09:08:39.473,,"BRASILIA - DF, 70719-040, BRASIL",BRASILIA,BRASILIA,DF,"Escola Nacional de Administracao Publica - Enap, Asa Sul, Brasilia, DF","Escola Nacional de Administracao Publica - Enap, Asa Sul, Brasilia, DF",-15.7843,-47.89011,-15.83033,-47.93057,-15.83024,-47.9313,,,,,2024,2025,,SSK-**24,,
TAXIGOV_DF_3,1361104,Ministério do Desenvolvimento Agrário e Agricultura Familiar,308794,DIRETA,SAF / MDA,,CONCLUÍDA,Outros,,2.51,1.688,9.74,2024-07-11 08:47:02.820,2024-07-11 08:47:11.450,2024-07-11 08:47:16.233,2024-07-11 08:54:32.210,2024-07-11 09:00:33.543,,INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA - SEDE,ASA NORTE,BRASÍLIA,DF,1 - ASA SUL - BRASÍLIA / DF,1 - ASA SUL - BRASÍLIA / DF,-15.79089,-47.87956,-15.79907,-47.87768,-15.79975,-47.87802,,,,,2022,2023,,SGN-**40,,
TAXIGOV_DF_3,1361103,Ministério das Relações Exteriores,263,DIRETA,ABC/SPECE/MRE,,CONCLUÍDA,Reunião,,2.09,2.244,8.11,2024-07-11 08:46:01.393,2024-07-11 09:11:31.190,2024-07-11 09:19:12.200,2024-07-11 09:19:56.410,2024-07-11 09:26:08.107,,SAFS QD. 2 LT. 2 BL. B,ASA SUL,BRASILIA,DF,"Ministerio do Desenvolvimento Social e Combate a Fome - MDS, Brasilia, DF","Ministerio do Desenvolvimento Social e Combate a Fome - MDS, Brasilia, DF",-15.80408,-47.86801,-15.79841,-47.8732,-15.79881,-47.87323,,,,,2022,2023,,SGO-**30,,
TAXIGOV_DF_3,1361096,Ministério da Saúde,304,DIRETA,DEGERTS,,CONCLUÍDA,Reunião,,10.32,7.886,40.04,2024-07-11 08:43:24.700,2024-07-11 08:43:34.383,2024-07-11 08:47:08.997,2024-07-11 08:47:57.763,2024-07-11 09:03:46.087,,"PO700 - MINISTERIO DA SAUDE, SRTVN, 701",ASA NORTE,BRASILIA,DF,"Escola Nacional de Administracao Publica - Enap, Asa Sul, Brasilia, Distrito Federal","Escola Nacional de Administracao Publica - Enap, Asa Sul, Brasilia, Distrito Federal",-15.78407,-47.89045,-15.83033,-47.93057,-15.83032,-47.93145,,,,,2019,2019,,PBP-**59,,
TAXIGOV_DF_ENTIDADES,1361092,Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira,249,INDIRETA,GAB/INEP,,CONCLUÍDA,Reunião,,4.67,4.298,17.23,2024-07-11 08:40:46.580,2024-07-11 08:42:08.357,2024-07-11 08:45:04.813,2024-07-11 08:46:02.427,2024-07-11 08:58:44.030,,"SIG QD. 4, LT. 327",CRUZEIRO,BRASILIA,DF,"Fundacao Escola Superior do Ministerio Publico do Distrito Federal e dos Territorios, Asa Sul, Brasilia, DF","Fundacao Escola Superior do Ministerio Publico do Distrito Federal e dos Territorios, Asa Sul, Brasilia, DF",-15.78816,-47.91414,-15.80039,-47.89346,-15.80067,-47.89318,,,,VIRTUS CL ,2023,2023, BRANCA,SGT-**38,,
TAXIGOV_DF_3,1361087,Ministério da Justiça e Segurança Pública,235881,DIRETA,SENASP/MJSP,,CONCLUÍDA,Reunião,,6.45,5.458,25.03,2024-07-11 08:38:51.030,2024-07-11 08:40:02.650,2024-07-11 08:46:08.457,2024-07-11 08:47:02.120,2024-07-11 08:56:35.683,,MINISTERIO DA JUSTICA - ANEXO I,PA 2,BRASILIA,DF,"Instituto Serzedello Correa, SCES Trecho 3 Polo 8, 4, Brasilia, DF","Instituto Serzedello Correa, SCES Trecho 3 Polo 8, 4, Brasilia, DF",-15.79663,-47.86655,-15.80607,-47.84357,-15.8061,-47.84311,,,,,2018,2019,,PBO-**89,,
TAXIGOV_DF_3,1361081,Ministério do Desenvolvimento Agrário e Agricultura Familiar,308794,DIRETA,CGLOG / SPOA / SE / MDA,,CONCLUÍDA,Reunião,,6.3,,24.44,2024-07-11 08:37:00.100,2024-07-11 08:38:21.407,2024-07-11 08:41:22.523,2024-07-11 08:41:34.330,2024-07-11 09:00:20.240,,MINISTERIO DA AGRICULTURA E PECUARIA,PA 2,BRASILIA,DF,"Controladoria-Geral da Uniao, Brasilia, DF","Controladoria-Geral da Uniao, Brasilia, DF",-15.79953,-47.87093,-15.78993,-47.91179,,,5.0,,,,2022,2023,,REU-**09,,
TAXIGOV_DF_3,1361080,Ministério da Saúde,304,DIRETA,DAPSI,,CONCLUÍDA,Reunião,,10.12,7.823,39.27,2024-07-11 08:36:46.933,2024-07-11 08:37:00.420,2024-07-11 08:41:56.023,2024-07-11 08:42:17.683,2024-07-11 08:57:40.997,,SRTVN QUADRA 03,ASA NORTE,BRASILIA,DF,"Escola Nacional de Administracao Publica - Enap, Asa Sul, Brasilia, DF","Escola Nacional de Administracao Publica - Enap, Asa Sul, Brasilia, DF",-15.78354,-47.8903,-15.83033,-47.93057,-15.83033,-47.93147,,,,,2022,2023,,SGR-**08,,
TAXIGOV_DF_3,1361073,Ministério do Desenvolvimento Agrário e Agricultura Familiar,308794,DIRETA,CGLOG / SPOA / SE / MDA,,CONCLUÍDA,Reunião,,2.68,3.111,10.4,2024-07-11 08:34:28.373,2024-07-11 08:35:36.670,2024-07-11 08:37:48.000,2024-07-11 08:38:24.190,2024-07-11 08:46:58.593,,MINISTERIO DA AGRICULTURA E PECUARIA,PA 2,BRASILIA,DF,"Palacio do Desenvolvimento, Brasilia, DF","Palacio do Desenvolvimento, Brasilia, DF",-15.79953,-47.87093,-15.79075,-47.87953,-15.79115,-47.87961,,,,,2020,2021,,REH-**48,,
TAXIGOV_DF_3,1361063,Ministério da Saúde,304,DIRETA,GAB/SAES,,CONCLUÍDA,Reunião,,11.98,10.635,46.48,2024-07-11 08:32:21.843,2024-07-11 08:33:38.530,2024-07-11 08:37:05.950,2024-07-11 08:38:13.107,2024-07-11 08:51:50.943,,"ESPLANADA DOS MINISTERIOS, BLOCO G",BRASILIA,BRASILIA,DF,"Escola Nacional de Administracao Publica (ENAP), SAIS Area 2A, Brasilia, Brasilia, DF","Escola Nacional de Administracao Publica (ENAP), SAIS Area 2A, Brasilia, Brasilia, DF",-15.80031,-47.86855,-15.8304,-47.93133,-15.8303,-47.93135,,,,,2023,2023,,SGU-**46,,
TAXIGOV_DF_3,1361050,Presidência da República,26,DIRETA,CGPPP/IN/CC/PR,,EM ANDAMENTO,Reunião,,,,,2024-07-11 08:25:58.340,2024-07-12 01:41:17.790,,,,,"IMPRENSA NACIONAL, ESTRADA PARQUE INDUSTRIAS GRAFICAS",ZONA INDUSTRIAL,BRASILIA,DF,"Setor Leste Quadra 9, Gama, Brasilia, DF",,-15.79243,-47.9136,-16.01173,-48.05185,,,,,,,,,,PBP-**75,,
TAXIGOV_DF_3,1361046,Ministério da Saúde,304,DIRETA,CGVAM/DSASTE/SVS/MS,,CONCLUÍDA,Reunião,,9.89,7.987,38.37,2024-07-11 08:24:21.687,2024-07-11 08:24:34.277,2024-07-11 08:28:01.403,2024-07-11 08:28:03.173,2024-07-11 08:43:00.313,,"PO 700, SRTVN",ASA NORTE,BRASILIA,DF,"Escola Nacional de Administracao Publica - Enap, Asa Sul, Brasilia, Distrito Federal","Escola Nacional de Administracao Publica - Enap, Asa Sul, Brasilia, Distrito Federal",-15.78456,-47.88949,-15.83033,-47.93057,-15.83022,-47.93133,,,,,,,,SSL-**39,,
TAXIGOV_DF_3,1361045,Ministério da Saúde,304,DIRETA,DEDT,,CONCLUÍDA,Reunião,,10.04,7.988,38.96,2024-07-11 08:23:51.120,2024-07-11 08:24:05.750,2024-07-11 08:33:47.100,2024-07-11 08:34:18.693,2024-07-11 08:48:00.147,,SRTVN,ASA NORTE,BRASILIA,DF,"Escola Nacional de Administracao Publica - Enap, Asa Sul, Brasilia, DF","Escola Nacional de Administracao Publica - Enap, Asa Sul, Brasilia, DF",-15.78456,-47.88949,-15.83033,-47.93057,-15.83021,-47.93144,,,,,2022,2023,,SGN-**94,,
TAXIGOV_DF_3,1361044,Ministério da Educação,244,DIRETA,SASE/MEC,,CONCLUÍDA,Reunião,,6.19,6.304,24.02,2024-07-11 08:22:39.150,2024-07-11 08:23:33.750,2024-07-11 08:31:23.810,2024-07-11 08:31:50.487,2024-07-11 08:41:13.507,,MINISTERIO DA EDUCACAO,PA 2,BRASILIA,DF,"Instituto Serzedello Correa, SCES Trecho 3 Polo 8, 4, Brasilia, Distrito Federal","Instituto Serzedello Correa, SCES Trecho 3 Polo 8, 4, Brasilia, Distrito Federal",-15.79501,-47.87305,-15.80607,-47.84357,-15.80613,-47.84301,,,,,2024,2025,,SSL-**34,,
TAXIGOV_DF_3,1361039,Ministério do Desenvolvimento Agrário e Agricultura Familiar,308794,DIRETA,CGLOG / SPOA / SE / MDA,,CONCLUÍDA,Reunião,,6.73,6.277,26.11,2024-07-11 08:19:38.770,2024-07-11 08:19:49.687,2024-07-11 08:21:28.147,2024-07-11 08:22:19.533,2024-07-11 08:33:49.037,,"ESPLANADA DOS MINISTERIOS, BL. D",ASA SUL,BRASILIA,DF,"Controladoria-Geral da Uniao, Brasilia, DF","Controladoria-Geral da Uniao, Brasilia, DF",-15.79961,-47.87095,-15.78993,-47.91179,-15.78943,-47.91271,,,,,2022,2022,,REU-**98,,
TAXIGOV_DF_ENTIDADES,1361037,Agência Nacional de Aviação Civil,86144,INDIRETA,SFI/ANAC,,CONCLUÍDA,Reunião,,4.13,3.226,15.28,2024-07-11 08:18:42.710,2024-07-11 08:19:18.500,2024-07-11 08:23:15.580,2024-07-11 08:24:39.527,2024-07-11 08:33:45.343,,AGENCIA NACIONAL DE AVIACAO CIVIL,ASA SUL,BRASILIA,DF,"Comando da Marinha do Brasil, Bloco E, Asa Norte, Brasilia, DF","VIA N. DOIS LESTE, ASA NORTE, BRASILIA - DF, BRASIL",-15.79456,-47.89348,-15.79559,-47.87131,-15.79463,-47.8707,,,,ONIX,2022,2023,PRATA,SGN-**40,,
TAXIGOV_DF_ENTIDADES,1361033,Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,250,INDIRETA,CSA/CAPES,,CONCLUÍDA,Reunião,,10.96,7.976,40.44,2024-07-11 08:16:21.860,2024-07-11 08:16:32.847,2024-07-11 08:17:33.127,2024-07-11 08:18:01.347,2024-07-11 08:32:21.420,,SBN BLOCO L,ASA NORTE,BRASILIA,DF,"Royal Tulip Brasilia Alvorada, Asa Norte, Brasilia, DF","Royal Tulip Brasilia Alvorada, Asa Norte, Brasilia, DF",-15.78807,-47.87842,-15.78685,-47.829,-15.78786,-47.82901,,,,SIENA,2019,20,PRATA,QUT-**63,,
TAXIGOV_DF_3,1361030,Ministério da Saúde,304,DIRETA,DGAP,,CONCLUÍDA,Reunião,,2.93,1.824,11.37,2024-07-11 08:15:47.300,2024-07-11 08:15:57.060,2024-07-11 08:23:24.560,2024-07-11 08:23:24.450,2024-07-11 08:31:28.450,,VIA N1 OESTE,EIXO MONUMENTAL,BRASILIA,DF,"PO700 - Ministerio da Saude, SRTVN, 701, Asa Norte, Brasilia, DF","PO700 - Ministerio da Saude, SRTVN, 701, Asa Norte, Brasilia, DF",-15.79192,-47.88351,-15.78407,-47.89045,-15.78421,-47.89046,,,,,2019,2020,,PBV-**30,,
TAXIGOV_DF_ENTIDADES,1361022,Instituto do Patrimônio Histórico e Artístico Nacional,2045,INDIRETA,CNA/IPHAN,,CONCLUÍDA,Reunião,,3.65,4.271,13.51,2024-07-11 08:09:59.647,2024-07-11 08:10:07.017,2024-07-11 08:17:57.673,2024-07-11 08:18:01.893,2024-07-11 08:29:13.263,,"SEPS 702/902,",BRASILIA,BRASILIA,DF,"Edificio CNC III, Asa Norte, Brasilia, Distrito Federal","Edificio CNC III, Asa Norte, Brasilia, Distrito Federal",-15.79921,-47.89705,-15.78875,-47.87842,-15.78866,-47.8786,,,,COROLLA,2022,2023,PRETA,RET-**66,,
TAXIGOV_DF_3,1361021,Ministério da Defesa,41066,DIRETA,SEORI/MD,,CONCLUÍDA,Reunião,,22.3,22.466,86.52,2024-07-11 08:09:33.950,2024-07-11 08:10:21.670,2024-07-11 08:12:51.460,2024-07-11 08:15:34.833,2024-07-11 08:39:55.070,,"MINISTERIO DA DEFESA, ESPLANADA DOS MINISTERIOS, BL. Q",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Forte Marechal Rondon, Rodovia DF 001, KM 5, Lago Norte, Brasilia, Distrito Federal","CIGE, LAGO NORTE - DF, BRASIL",-15.79641,-47.86894,-15.70895,-47.81431,-15.71444,-47.81803,,,,,2024,2024,,SSK-**66,,
TAXIGOV_DF_3,1361019,Ministério da Educação,244,DIRETA,GPIS/DAF/SETEC,,CONCLUÍDA,Reunião,,3.78,3.864,14.67,2024-07-11 08:09:21.033,2024-07-11 08:10:25.457,2024-07-11 08:17:20.343,2024-07-11 08:17:29.980,2024-07-11 08:25:03.767,,"EM BLOCO L,",BRASILIA,BRASILIA,DF,"Instituto do Patrimonio Historico e Artistico Nacional - Sede, Asa Sul, Brasilia, Distrito Federal","SEPS 702/902, ASA SUL, BRASILIA - DF, 70390-025, BRASIL",-15.79487,-47.87299,-15.82776,-47.9249,-15.79929,-47.8971,,,,,2022,2023,,SGO-**30,,
TAXIGOV_DF_3,1361010,Ministério da Justiça e Segurança Pública,235881,DIRETA,SAA/SE/MJSP,,CONCLUÍDA,Reunião,,3.38,3.095,13.11,2024-07-11 07:58:44.220,2024-07-11 08:00:46.853,2024-07-11 08:03:49.417,2024-07-11 08:05:21.187,2024-07-11 08:11:27.490,,ANEXO II - MINISTERIO DA JUSTICA,,BRASILIA,DF,"Policia Federal - Sede, Asa Norte, Brasilia, DF","Policia Federal - Sede, Asa Norte, Brasilia, DF",-15.796570000000001,-47.866,-15.78769,-47.88659,-15.78808,-47.88748,,,,,2023,2024,,SGV-**61,,
TAXIGOV_DF_3,1361003,Presidência da República,26,DIRETA,SNPS/SG/PR,,CONCLUÍDA,Reunião,,4.06,4.152,15.75,2024-07-11 07:51:36.790,2024-07-11 07:51:44.107,2024-07-11 07:57:01.100,2024-07-11 07:57:52.373,2024-07-11 08:05:54.740,,"BRASILIA - DF, 70833-520, BRASIL",BRASILIA,BRASILIA,DF,"Instituto Serzedello Correa, SCES Trecho 3 Polo 8, 4, Brasilia, DF","Instituto Serzedello Correa, SCES Trecho 3 Polo 8, 4, Brasilia, DF",-15.79965,-47.85926,-15.80607,-47.84357,-15.80621,-47.84311,,,,,2022,2022,,REU-**98,,
TAXIGOV_DF_3,1361002,Ministério da Defesa,41066,DIRETA,SEORI/MD,,CONCLUÍDA,Reunião,,12.41,12.542,48.15,2024-07-11 07:47:02.553,2024-07-11 08:26:08.373,2024-07-11 08:39:06.050,2024-07-11 08:41:15.613,2024-07-11 08:56:44.053,,EIXO MONUMENTAL,,BRASILIA,DF,"Escola Superior de Defesa, DF-001, km 27, Jardim Botanico, Brasilia, DF","Escola Superior de Defesa, DF-001, km 27, Jardim Botanico, Brasilia, DF",-15.79605,-47.86885,-15.86728,-47.82376,-15.86769,-47.82309,,,,,2022,2023,,SGO-**30,,
TAXIGOV_DF_ENTIDADES,1361001,Banco Central do Brasil,89,INDIRETA,DEINF/BACEN,,CONCLUÍDA,Serviço externo / técnico,,4.96,4.167,18.55,2024-07-11 07:46:45.650,2024-07-11 07:52:06.683,2024-07-11 07:53:10.647,2024-07-11 07:56:21.087,2024-07-11 08:03:43.193,,SBS QD. 3 BL. B,BRASILIA,BRASILIA,DF,"Universidade do Banco Central, SCES Trecho 2, Brasilia, DF","Universidade do Banco Central, SCES Trecho 2, Brasilia, DF",-15.80308,-47.88529,-15.81722,-47.86786,-15.81757,-47.86776,,,,T CROSS,2023,2023,PRETO,SGR-**11,,
TAXIGOV_DF_3,1360997,Ministério da Justiça e Segurança Pública,235881,DIRETA,COREG/AN,334,CONCLUÍDA,Reunião,,6.69,6.629,25.96,2024-07-11 07:32:24.640,2024-07-11 08:15:48.290,2024-07-11 08:19:13.437,2024-07-11 08:28:12.800,2024-07-11 08:40:46.600,,SIG QUADRA 6,CRUZEIRO,BRASILIA,DF,"Ministerio da Fazenda, Eixo Monumental, Brasilia, DF","Ministerio da Fazenda, Eixo Monumental, Brasilia, DF",-15.7916,-47.91314,-15.7964,-47.86991,-15.7962,-47.86955,,,,,2023,2023,,SGT-**48,,
TAXIGOV_DF_ENTIDADES,1360992,Agência Espacial Brasileira,4243,INDIRETA,DPEI/AEB,,CONCLUÍDA,Reunião,,21.8,22.373,80.88,2024-07-11 07:29:39.730,2024-07-11 07:32:27.517,2024-07-11 07:42:36.450,2024-07-11 07:42:42.220,2024-07-11 08:03:09.403,,AEB AGENCIA ESPACIAL BRASILEIRA,SETOR POLICIAL SUL,BRASILIA,DF,"Escola Superior de Defesa, DF-001, km 27, Jardim Botanico, Brasilia, DF","Escola Superior de Defesa, DF-001, km 27, Jardim Botanico, Brasilia, DF",-15.81587,-47.94311,-15.86728,-47.82376,-15.86734,-47.82308,,,,KA,2020,2020,BRANCA,QXT-**92,,
TAXIGOV_DF_ENTIDADES,1360976,Fundação Universidade de Brasília,470,INDIRETA,IH,,CONCLUÍDA,Serviço externo / técnico,,59.57,52.736,219.22,2024-07-11 07:16:56.703,2024-07-11 07:17:12.883,2024-07-11 07:17:28.673,2024-07-11 08:16:29.440,2024-07-11 09:20:39.930,,"RECANTO DAS EMAS, UPA",PA 37,BRASILIA,DF,"ITAPOÃ, UPA - ITAPOA I",V SOBRADINHO - BRASILIA - DF,-15.9208,-48.05281,-15.7544,-47.76949,-15.73617,-47.77898,,,,VIRTUS,2018,2018,PRETA,PBG-**53,,
TAXIGOV_DF_ENTIDADES,1360967,Fundação Universidade de Brasília,470,INDIRETA,IH,,CONCLUÍDA,Serviço externo / técnico,,8.63,8.781,31.76,2024-07-11 07:00:28.793,2024-07-11 07:00:34.420,2024-07-11 07:00:58.933,2024-07-11 07:01:12.360,2024-07-11 07:15:18.973,,"QN 414 CONJUNTO G, 3",SAMAMBAIA NORTE SAMAMBAIA,BRASILIA,DF,"UPA de Recanto das Emas, Brasilia, DF","UPA de Recanto das Emas, Brasilia, DF",-15.85478,-48.07385,-15.91179,-48.05744,-15.91122,-48.05741,,,,VIRTUS,2018,2018,PRETA,PBG-**53,,
TAXIGOV_DF_ENTIDADES,1360950,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis,1812,INDIRETA,PREVFOGO/IBAMA,,CONCLUÍDA,Reunião,,23.83,18.523,88.17,2024-07-11 04:32:18.630,2024-07-11 04:33:16.477,2024-07-11 04:38:41.050,2024-07-11 04:44:34.263,2024-07-11 05:06:25.670,,SCEN TR. 2,ASA NORTE,BRASILIA,DF,"Aeroporto Internacional de Brasilia - Presidente Juscelino Kubitschek, Brasilia, DF","ESTRADA PARQUE AEROPORTO, SETOR DE HABITACOES INDIVIDUAIS SUL, LAGO SUL - DF, 71608-000, BRASIL",-15.76718,-47.86065,-15.87069,-47.91935,-15.87018,-47.92156,,,,ETIOS,2019,2020,PRATA,REF-**82,,
TAXIGOV_DF_3,1360942,Ministério do Desenvolvimento Agrário e Agricultura Familiar,308794,DIRETA,GM / MDA,,CONCLUÍDA,Reunião,,12.73,11.799,49.39,2024-07-10 22:37:23.827,2024-07-10 22:38:56.327,2024-07-10 22:46:11.900,2024-07-10 22:46:42.773,2024-07-10 23:06:54.873,,RUBAIYAT,ASA SUL,BRASILIA,DF,"Quadra Mista Sudoeste 5, Brasilia, DF","QMSW 5 LOTE 4 BLOCO C, SUDOESTE/OCTOGONAL, CRUZEIRO - DF, 70680-520, BRASIL",-15.83358,-47.89267,-15.79487,-47.91873,-15.7938,-47.91782,,,,,2019,2020,,PBR-**94,,
TAXIGOV_DF_3,1360935,Ministério de Minas e Energia,2852,DIRETA,GM/MME,,CANCELADA,Reunião,,,,7.76,2024-07-10 21:23:10.930,2024-07-10 21:23:59.373,2024-07-10 21:27:15.577,2024-07-10 21:23:59.373,2024-07-10 21:30:42.067,2024-07-10 21:30:42.067,"MINISTERIO DE MINAS E ENERGIA, ESPLANADA DOS MINISTERIOS, BL. U",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Mercado LILA, Sh Aprodamas/Condominio Vale do Sol, Brasilia, Distrito Federal",,-15.79661,-47.86804,-15.65583,-47.65148,,,,,,,2019,2020,,REF-**82,,
TAXIGOV_DF_3,1360931,Presidência da República,26,DIRETA,CGPPP/IN/CC/PR,,EM ANDAMENTO,Reunião,,,,,2024-07-10 20:25:35.247,2024-07-11 01:40:23.600,,,,,ESTRADA PARQUE INDUSTRIAS GRAFICAS,ZONA INDUSTRIAL,BRASILIA,DF,"QRSW 8 Bl. A1, Brasilia, DF",,-15.79243,-47.9136,-15.78398,-47.92825,,,,,,,2023,2024,,SSF-**67,,
TAXIGOV_DF_3,1360928,Ministério da Saúde,304,DIRETA,GAB/SVS,,CANCELADA,Reunião,,,,,2024-07-10 19:53:18.783,2024-07-10 19:56:29.413,,2024-07-10 19:56:29.413,2024-07-10 19:56:51.420,2024-07-10 19:56:51.420,CAMARA DOS DEPUTADOS,,BRASILIA,DF,"PO 700, SRTVN, Asa Norte, Brasilia, Distrito Federal",,-15.80006,-47.86436,-15.78456,-47.88949,,,,,,,2018,2019,,PBN-**80,,
TAXIGOV_DF_3,1360926,Ministério da Educação,244,DIRETA,SE/MEC,,CONCLUÍDA,Reunião,,5.56,4.236,21.57,2024-07-10 19:51:36.663,2024-07-10 19:51:49.493,2024-07-10 19:52:14.787,2024-07-10 19:53:29.087,2024-07-10 20:08:07.663,,"607 SUL CONSELHO NACIONAL DE EDUCAÇÃO MEC,",ASA SUL,BRASILIA,DF,"ANEXO MINISTERIO EDUCACAO, - PA 2","SGO, ASA NORTE, BRASILIA - DF, BRASIL",-15.82173,-47.89485,-15.78455,-47.87153,-15.79352,-47.87289,,,,,2018,2018,,PBK-**91,,
TAXIGOV_DF_3,1360924,Ministério da Saúde,304,DIRETA,DEPPROS,,CONCLUÍDA,Reunião,,2.83,2.454,10.98,2024-07-10 19:49:17.660,2024-07-10 19:50:23.513,2024-07-10 19:56:37.273,2024-07-10 20:00:58.867,2024-07-10 20:06:37.753,,PALACIO DO PLANALTO - ANEXO I,ASA NORTE,BRASILIA,DF,"Anexo do Ministerio da Saude, Eixo Monumental, G, Brasilia, DF","Anexo do Ministerio da Saude, Eixo Monumental, G, Brasilia, DF",-15.79957,-47.85946,-15.80181,-47.86856,-15.80163,-47.86929,,,,,2022,2022,,REU-**98,,
TAXIGOV_DF_3,1360923,Ministério do Desenvolvimento Agrário e Agricultura Familiar,308794,DIRETA,DEPROT / SETEQ / MDA,,CONCLUÍDA,Reunião,,3.19,2.777,12.38,2024-07-10 19:49:14.453,2024-07-10 19:49:25.453,2024-07-10 19:52:05.283,2024-07-10 20:10:37.040,2024-07-10 20:16:27.690,,PRACA DOS TRES PODERES,,BRASILIA,DF,"Banca Palacio do Desenvolvimento, Asa Norte, Brasilia, DF","Banca Palacio do Desenvolvimento, Asa Norte, Brasilia, DF",-15.79955,-47.85925,-15.79111,-47.87962,-15.79112,-47.87964,,,,,2024,2024,,SSI-**69,,
TAXIGOV_DF_3,1360920,Ministério da Saúde,304,DIRETA,GAB/SVS,,CANCELADA,Reunião,,,,,2024-07-10 19:44:28.280,2024-07-10 19:47:07.280,,2024-07-10 19:47:07.280,2024-07-10 19:48:21.650,2024-07-10 19:48:21.650,CAMARA DOS DEPUTADOS,,BRASILIA,DF,"PO 700, SRTVN, Asa Norte, Brasilia, Distrito Federal",,-15.80006,-47.86436,-15.78456,-47.88949,,,,,,,2024,2024,,SSI-**69,,
TAXIGOV_DF_3,1360919,Ministério da Saúde,304,DIRETA,GAB/SVS,,CANCELADA,Reunião,,,,7.76,2024-07-10 19:43:12.837,2024-07-10 19:56:50.910,,2024-07-10 19:56:50.910,2024-07-10 19:57:30.740,2024-07-10 19:57:30.740,CAMARA DOS DEPUTADOS,,BRASILIA,DF,"PO700 - Ministerio da Saude, SRTVN, 701, Asa Norte, Brasilia, DF",,-15.80006,-47.86436,-15.78407,-47.89045,,,,,,,2018,2019,,PBN-**80,,
TAXIGOV_DF_3,1360912,Ministério do Desenvolvimento Agrário e Agricultura Familiar,308794,DIRETA,GM / MDA,,CONCLUÍDA,Reunião,,8.69,6.431,33.72,2024-07-10 19:26:02.103,2024-07-10 19:29:00.930,2024-07-10 19:33:03.487,2024-07-10 19:33:51.383,2024-07-10 19:46:28.560,,EMI BLOCO C,BRASILIA,BRASILIA,DF,"Rubaiyat, Asa Sul, Brasilia, DF","Rubaiyat, Asa Sul, Brasilia, DF",-15.79937,-47.87171,-15.83358,-47.89267,-15.83338,-47.89272,,,,,2022,2022,,REU-**98,,
TAXIGOV_DF_3,1360911,Ministério da Educação,244,DIRETA,SE/MEC,,CONCLUÍDA,Reunião,,7.63,4.619,29.6,2024-07-10 19:26:00.087,2024-07-10 19:27:29.287,2024-07-10 19:32:40.020,2024-07-10 19:32:50.613,2024-07-10 19:47:57.073,,"ESPLANADA DOS MINISTERIOS, BL. L",ASA NORTE,BRASILIA,DF,"Conselho Nacional de Educacao - Ministerio da Educacao, Asa Sul, Brasilia, DF","Conselho Nacional de Educacao - Ministerio da Educacao, Asa Sul, Brasilia, DF",-15.7949,-47.87322,-15.82171,-47.89524,-15.82199,-47.89495,,,,,2018,2018,,PBK-**91,,
